REGION,DATE,WEEK,HOLIDAY,Min_T,Max_T,AVG_T,RAIN,0:00:00,0:30:00,1:00:00,1:30:00,2:00:00,2:30:00,3:00:00,3:30:00,4:00:00,4:30:00,5:00:00,5:30:00,6:00:00,6:30:00,7:00:00,7:30:00,8:00:00,8:30:00,9:00:00,9:30:00,10:00:00,10:30:00,11:00:00,11:30:00,12:00:00,12:30:00,13:00:00,13:30:00,14:00:00,14:30:00,15:00:00,15:30:00,16:00:00,16:30:00,17:00:00,17:30:00,18:00:00,18:30:00,19:00:00,19:30:00,20:00:00,20:30:00,21:00:00,21:30:00,22:00:00,22:30:00,23:00:00,23:30:00,AVG_ELE,TOTAL_ELE
NSW,2016/4/27,3,0,15.3,23.7,19.5,0,7334.19,7189.89,7036.82,6857.21,6637.71,6316.25,6061.27,5948.3,5901.34,5900.93,5988.85,6242.1,6605.95,7177.86,7677.6,7969.07,8176.15,8248.4,8095.22,8104.65,8121.47,8112.53,8069.39,7978.6,7959.26,8039.99,8051.81,8052.63,8089.01,8164.96,8152.02,8224.43,8303.02,8404.69,8439.84,8617.97,9094.11,9104.9,8896.01,8574.06,8269.47,8118.12,7900.68,7769.07,7572.94,7646.06,7396.89,7380.58,7666.130625,367974.27
NSW,2016/4/28,4,0,15.7,25.1,20.4,0,7304.47,7112.27,6919.58,6762.66,6565.92,6262.81,6058.09,5902.37,5817.28,5796.33,5925.35,6213.59,6516.31,7048.93,7549.9,7815.29,8068.67,8173.61,8172.62,8215.51,8189.95,8197.66,8127.95,8007.11,7930.54,7971.28,7994.45,8067.95,8141.44,8247.84,8248.5,8336.56,8401.33,8486.94,8554.1,8756.36,9175.86,9171.58,8992.99,8717.26,8489.76,8307.44,8138.14,7887.79,7664.57,7682.09,7546.68,7483.89,7689.991042,369119.57
NSW,2016/4/29,5,0,16,24.2,20.1,0,7413.99,7196.12,6994.98,6821.33,6610.46,6301.49,6129.89,5949.72,5875.2,5900.63,5994.73,6189.19,6581.49,7116.01,7546.19,7811.65,8111.77,8266.67,8174.89,8256.88,8297.16,8341.24,8383.71,8329.76,8238.22,8272.04,8381.13,8343.33,8352.79,8309.51,8356.62,8299.39,8274.27,8353.89,8500.16,8660.1,8925.26,8844.42,8673.38,8338.17,8207.36,8043.11,7801.93,7664.88,7527.9,7634.64,7484.53,7417.06,7697.900833,369499.24
NSW,2016/4/30,6,0,18.8,26.5,22.65,0.3,7346.83,7158.41,6970.9,6783.92,6525.71,6211.32,6010.72,5887.01,5785.42,5758.64,5777.95,5878.86,5995.99,6261.65,6433.53,6713.71,7083.87,7380.27,7559.35,7795.39,7745.77,7778.86,7741.07,7607.65,7583.2,7484.3,7464.08,7428.19,7337,7366.2,7257.6,7350.56,7470.5,7557.62,7784,7853.02,8326.57,8313.59,8103.02,7835.81,7645.18,7475.04,7322.3,7209.06,7097.97,7119.85,7029.29,6991.22,7137.457708,342597.97
NSW,2016/5/1,7,0,18.1,26.1,22.1,3,6833.77,6669.4,6499.07,6341.69,6167.29,5898.54,5736.53,5599.5,5522.35,5447.66,5446.77,5478.83,5670.4,5812.66,5966.97,6140.51,6421.14,6744.22,7077.92,7176.99,7308.28,7366.39,7311.91,7283.13,7275.5,7250.36,7067.16,7039.2,7048.55,7048.93,7035.54,7052.21,7173.24,7310.63,7457.28,7652.35,8119.02,8267.65,8141.97,7897.04,7648.75,7505.63,7443.46,7258.78,7085.01,7018.77,6855.93,6804.69,6841.241042,328379.57
NSW,2016/5/2,1,0,13.9,21.3,17.6,0,6664.83,6479.86,6406.02,6179.25,6103.69,5889.34,5768.55,5639.58,5651.39,5688.65,5809.95,6031.74,6451.42,7092.64,7620.96,7932.2,8157.37,8193.74,8139.12,8056.93,8075.23,8068.9,8100.13,7949.31,7958.33,8063.12,8133.92,8127.15,8145.11,8165.74,8206.75,8249.73,8297.12,8367.99,8553.96,8909.04,9324.2,9225.67,8964.36,8669.55,8399.31,8217.75,8086.78,7861.68,7625.03,7664.63,7480.86,7474.99,7590.074375,364323.57
NSW,2016/5/3,2,0,12.8,26.4,19.6,0,7379,7192.13,7026.23,6796.43,6611.21,6343.68,6137.12,6065.76,5896.25,5891.53,5906.06,6203.94,6525.72,7161.19,7652.15,7960.22,8127.02,8121.42,7997.97,7941.16,7929.82,7895.06,7891.37,7800.13,7788.56,7746.72,7797.92,7800.74,7918.2,7937.2,8003.92,7996.14,8093.16,8179.33,8321.24,8527.73,9024.91,9070.99,8922.76,8590.45,8330.7,8151.65,8003.57,7763.23,7521.7,7584.24,7375.61,7369.28,7589.010833,364272.52
NSW,2016/5/4,3,0,16,26.2,21.1,0,7268.57,7108.31,6974.93,6720.67,6569.18,6219.61,6014.55,5815.21,5794.17,5780.49,5826.83,6131.01,6486.94,7104.07,7612.73,7844.39,8108.48,8027.76,7927.26,7904.55,7931.91,7961.14,7949.44,7877.8,7882.33,7916.33,7876.41,7887.35,7927.84,7965.76,8010,8064.75,8119.07,8267.26,8346.14,8662.26,9103.94,9116.57,8894.78,8696.74,8435.26,8342.5,8120.65,7918.99,7715.23,7748.6,7551.52,7503.33,7604.866875,365033.61
NSW,2016/5/5,4,0,13.5,22.4,17.95,0,7452.48,7256.19,7036.67,6873.08,6644.87,6354.82,6123.09,5970.53,5923.58,5952.04,6066.43,6308.5,6653.95,7253.05,7805.6,8081.32,8260.85,8248.87,8142.25,8114.49,8075.81,7970.73,7965.88,7871.72,7866.02,7840.92,7853.05,7918.72,7821.18,7914.11,7992.25,7983.78,8133.13,8235.78,8379.43,8711.09,9196.86,9193.58,9084.65,8814.22,8654.56,8490.68,8339.1,8057.67,7777.65,7788,7643.97,7627.92,7702.606667,369725.12
NSW,2016/5/6,5,0,14,26.7,20.35,0,7562.04,7366.22,7162.51,6943.38,6729.95,6452.43,6233.13,6075.11,6035.67,6001.28,6135.29,6448.65,6716.84,7345.41,7811.47,8144.83,8348.67,8321.3,8266.75,8176.59,8135.58,8103.88,8106.57,8035.35,8029.56,8014.09,7961.11,7983.61,7995.79,8049.38,8000.25,8067.94,8209.14,8308.79,8408.08,8666.58,8967.51,8878.29,8662.9,8453.87,8170.85,8017.02,7909.19,7768.06,7629.99,7725.68,7563.61,7611.88,7702.334792,369712.07
NSW,2016/5/7,6,0,12.4,22.9,17.65,0,7566.59,7417.64,7267.87,7046.45,6798.41,6411.79,6218.93,6060.86,5918.31,5882.34,5931.4,6006.09,6160.74,6427.24,6638.48,6960.78,7273.62,7496.94,7596.3,7658.3,7540.87,7452.38,7371.09,7306.57,7249.36,7197.53,7170.42,7146.45,7152.09,7143.64,7221.75,7273.08,7374.13,7517.99,7716.7,7990.05,8416.35,8353.96,8127.03,7957.47,7680.9,7542.19,7425.93,7292.11,7185.51,7199.43,7126.22,7136.85,7166.815208,344007.13
NSW,2016/5/8,7,0,15.3,20.8,18.05,0,7028.33,6873.59,6708.14,6532.1,6351.98,6079.76,5925.08,5795.6,5703.58,5685.22,5667.95,5746.1,5858.72,5969.58,6133.4,6378.3,6704.15,7020.31,7295.25,7548.17,7702.63,7724.95,7701.22,7671.15,7607.11,7482.03,7409.2,7390.51,7339.86,7358.1,7360.18,7425.09,7556.96,7647.32,7832.88,8098.92,8377.66,8380.61,8262.57,8071.38,7847.09,7740.21,7589.58,7416.53,7280.6,7215.2,7050.18,7004.15,7094.774583,340549.18
NSW,2016/5/9,1,0,18,22.2,20.1,1.8,6896.73,6730.97,6546.39,6355.78,6213.86,5912.9,5799.52,5680.12,5678.22,5688.32,5759.37,6003.28,6344.74,6890.52,7541.21,7861.95,8258.2,8398.89,8435.8,8475.75,8570.43,8638.88,8695.67,8680.01,8683.75,8653.52,8604.67,8587.57,8529.97,8527.94,8486.02,8470.96,8528.7,8615.27,8689.33,8967.89,9374.97,9224.51,9014.01,8671.92,8433.63,8229.03,8044.89,7792.62,7604.69,7626.14,7396.83,7374.14,7753.968333,372190.48
NSW,2016/5/10,2,0,17.3,24.6,20.95,0.1,7302.15,7174.83,6949.84,6816.93,6538.25,6259.9,6085.68,5901.13,5825.87,5891.78,5958.88,6225.72,6545.59,7113.82,7652.93,7921.3,8184.12,8261.32,8248.88,8261.35,8240.88,8205.83,8199.42,8118.99,8151.87,8081.82,8097.72,8054.78,8041.76,8104.62,8141.88,8172.34,8183.02,8290.58,8475.3,8847.23,9305.45,9273.22,9096.66,8804.76,8508.72,8354.21,8213.05,7985.62,7734.46,7723.86,7480.24,7490.56,7718.731667,370499.12
NSW,2016/5/11,3,0,12.6,23.1,17.85,0,7378.02,7207.69,7020.54,6830.8,6596.7,6259.83,6079.07,5914.21,5820.12,5807.74,5896.48,6174.63,6574.25,7247.97,7779.9,8050.93,8339.91,8304.62,8079.19,8089.78,8050.1,7974.45,7910.74,7818.16,7799.1,7840.82,7865.2,7875.01,7878.28,7874.7,7953.05,7952.06,8083.45,8196.24,8398.11,8821.2,9297.85,9229.44,9103.63,8831.66,8582.39,8464.94,8237.37,8017.23,7757.04,7774.59,7588.1,7534.08,7670.028542,368161.37
NSW,2016/5/12,4,0,13.7,24.5,19.1,0,7443.72,7269.88,7003.22,6859.07,6660.23,6321.1,6068.44,5918.29,5846.53,5877.34,5926.87,6220.58,6582.21,7262.52,7854.52,8145.44,8412.83,8384.87,8234.82,8206.54,8189.9,8092.77,8051.15,7940.28,7920.5,7931.31,7966.49,7951.87,7946.59,8014.4,8035.16,8036.03,8143.88,8280.67,8456.47,8814.91,9261.55,9211.7,9039.73,8818.84,8562.79,8371.44,8225.85,7979.42,7703.28,7748.11,7571.94,7525.72,7714.411875,370291.77
NSW,2016/5/13,5,0,13.9,25.9,19.9,0,7464.63,7310.96,7114.62,6962.83,6682.83,6374.01,6173.27,6031.46,5973.08,5961.06,6053.96,6324.76,6679.84,7302.14,7838.35,8102.23,8368.31,8347.57,8212.23,8194.03,8118.73,8098.72,8057.29,7950.12,8005.9,7961.66,7892.55,7875.57,7888.08,7894.92,7969.68,7977.7,8066.38,8185.32,8320.98,8679.34,9001.85,8855.66,8685.61,8405.81,8204.32,8050.78,7915.05,7769.88,7629.94,7716.97,7554.15,7569.76,7661.976875,367774.89
NSW,2016/5/14,6,0,12.4,26.6,19.5,0,7605.89,7418.99,7238.77,6957.3,6726.13,6455.23,6193.58,6026.62,5875,5852.41,5866.22,5993.11,6124.86,6417.45,6635.33,6998.13,7389.29,7566.81,7687.34,7712.99,7594.62,7546.57,7347.2,7205.79,7164.94,7020.59,6994.01,6937.49,6958.68,6935.37,7010.35,7067.37,7182.32,7407.56,7626.18,7924.77,8346.44,8312.13,8110.69,7902.31,7732.18,7605.56,7349.81,7257.27,7097.73,7141.57,7085.14,7107.21,7119.027083,341713.3
NSW,2016/5/15,7,0,13.2,24.4,18.8,0,6921.54,6720.82,6562.5,6350.05,6194.86,5939.04,5723.43,5612.19,5564.55,5508.37,5561.01,5650.71,5731.9,5923.88,6067,6289.95,6571.32,6904.85,7013.2,7163.36,7165.61,7134.82,7034.97,6956.4,6845.74,6843.85,6824.7,6813.43,6816.22,6789.44,6860.07,6982.3,7157.57,7345.66,7624.35,7919.38,8321.16,8375.15,8162.35,7930.12,7733.7,7563.4,7422.83,7253.92,7097.17,7148.73,7063.4,6987.72,6836.431042,328148.69
NSW,2016/5/16,1,0,13.6,22.9,18.25,0,6904.56,6719.02,6578.31,6413.03,6273.03,6026.47,5821.5,5736.19,5646.36,5769.8,5838.51,6154.76,6537.08,7189.72,7785.74,8178.15,8456.73,8438.62,8307.56,8230.99,8194.49,8125.25,8118.59,8029.71,8026.36,8034.04,7977.13,7979.94,8001.41,8012.7,8060.21,8166.52,8289.54,8362.54,8485.31,8908.15,9300.99,9177.12,8956.06,8708.04,8462.52,8236.7,8039.88,7836.12,7696.92,7657.6,7492.88,7403.85,7640.55625,366746.7
NSW,2016/5/17,2,0,16.3,28.2,22.25,0,7335.5,7143.19,6952.55,6752.5,6571.26,6251.08,5967.04,5830.7,5783.14,5769.3,5865.63,6123.84,6517.52,7114.41,7713.9,8003.1,8247.52,8249.47,8141.42,8092.04,8074.25,8023.08,8016.84,7923.23,7875.04,7921.99,7951.85,7978.57,7997.13,8014.61,8068.58,8081.34,8222.4,8297.63,8432.39,8776.09,9238.23,9051.69,8970.65,8637.48,8476.81,8333.82,8157.4,7925.25,7746.12,7722.34,7494.77,7526.7,7653.362292,367361.39
NSW,2016/5/18,3,0,12.7,21.9,17.3,0,7537.91,7356.98,7195.76,7043.1,6806.52,6545.63,6261.01,6109.14,6044.23,6076.15,6135.61,6424.81,6789.95,7389.04,7982.91,8315.21,8586.31,8570.07,8466.34,8415.48,8352.91,8282.09,8220.35,8122.57,8044.24,8015.49,7993.37,7982.91,8025.48,8037.57,8039.53,8027.61,8102.02,8248,8553.23,8936.57,9354.71,9308.11,9197.72,8889.86,8690.95,8589.31,8403.91,8218.61,7942.65,7972.32,7750.24,7638.49,7854.020417,376992.98
NSW,2016/5/19,4,0,11.9,23.2,17.55,0,7539,7388.98,7233.16,6983.6,6711.1,6449.51,6207.76,6051.53,5943.61,5968.98,6049.74,6368.66,6682.6,7381.78,8001.03,8360.45,8637.52,8585.68,8345.78,8244.32,8158.42,8070.11,7989.34,7808.16,7768.81,7728.62,7676.21,7678.5,7689.19,7745.76,7797.34,7865.26,7973.04,8127.44,8375.59,8819.51,9299.37,9296.01,9124.19,8924.08,8703.45,8614.32,8447.14,8199.5,7919.75,7931.18,7767.15,7660.03,7756.08875,372292.26
NSW,2016/5/20,5,0,12.8,24.9,18.85,0,7631.12,7401.86,7248.09,7074.52,6849.29,6510.08,6335.18,6150.77,6047.18,6041.25,6129.93,6407.66,6752.6,7339.61,7986.54,8282.7,8568.96,8506.39,8347.75,8307.2,8224.22,8145.54,8126.1,8006.07,7947.21,7923.78,7884.28,7895.46,7854.68,7884.41,7884.23,7867.4,8043.79,8164.63,8397.92,8799.76,9129.51,9000.3,8844.96,8580.62,8403.96,8313.92,8134.43,7963.36,7800.34,7901.82,7809.29,7787.79,7763.30125,372638.46
NSW,2016/5/21,6,0,13.6,21.5,17.55,0,7745.31,7568.31,7364.1,7145.41,6890.36,6546.49,6303.01,6107.81,5982.05,5921.93,5915.51,6061.38,6177.11,6465.19,6664.65,6965.58,7378.2,7646.23,7763.79,7834.99,7732.65,7658.72,7542.95,7421.1,7347.38,7301.87,7290.77,7260.21,7258.1,7236.37,7216.52,7302.88,7398.96,7575.69,7897.25,8266.44,8613.25,8505.88,8284.7,8074.42,7869.42,7719.14,7600.5,7457.38,7360.56,7349.34,7259.84,7244.23,7281.123542,349493.93
NSW,2016/5/22,7,0,14.5,22,18.25,0,7166.61,6972.36,6777.55,6634.46,6400.49,6166.82,5962.77,5845.47,5796.56,5749.03,5780.83,5813.84,5917.5,6114.86,6231.31,6522.72,6814.16,7101.64,7235.6,7332.04,7338.66,7255.94,7176.94,7081.99,6968.43,6924.57,6908.55,6904.52,6881.08,6923.32,6984.02,7154.56,7267.52,7473.82,7692.3,8120.95,8569.21,8576.65,8410.27,8123.29,7886.04,7735.38,7578.17,7442.24,7323.93,7274.72,7030.24,6964.97,7006.435417,336308.9
NSW,2016/5/23,1,0,15.2,26.8,21,0,6890.06,6783.11,6558.76,6427.27,6350.87,6081.28,5952.4,5793.11,5770.77,5845.59,5934.58,6231.18,6581.7,7165.35,7739.21,8047.89,8257.33,8289.79,8188.12,8173,8144.2,8176.41,8184.86,8103.53,8100.49,8068.15,8064.32,8045.91,7947.13,7941.25,7947.12,8008.64,8054.49,8239.44,8422.83,8943.54,9371.66,9245.3,9113.53,8795.89,8648.43,8444.04,8236.64,8086.87,7825.85,7852.49,7666.54,7593.78,7673.639583,368334.7
NSW,2016/5/24,2,0,12.1,22.3,17.2,0,7583.74,7408.15,7231.69,7055.15,6848.01,6530.68,6295.17,6176.37,6049.13,6051.28,6161.63,6483.84,6819.83,7528.98,8173.63,8515.69,8743.71,8674.2,8497.07,8396.54,8271.22,8092.36,8013.06,7887.42,7820.97,7786.93,7733.11,7747.25,7784.69,7765.43,7805.31,7855.54,7985.42,8205.75,8502.27,9118.88,9594.28,9565.52,9481.23,9191.33,9045.23,8892.47,8693.43,8414.98,8142.47,8095.28,7884.55,7824.89,7883.87,378425.76
NSW,2016/5/25,3,0,10.4,21.2,15.8,0,7750.7,7610.52,7424.59,7184.72,6981.92,6578.08,6369.07,6264.82,6149.05,6161.85,6225.47,6548.89,6978.83,7666.5,8341.72,8749.18,8989.93,8924.83,8757.92,8671.76,8510.26,8409.81,8273.5,8103.72,7988.13,7922.9,7855.28,7879.24,7899.07,7931.67,7940.25,8035.77,8164.98,8376.43,8707.88,9301.36,9759.65,9725.62,9605.56,9383.68,9175.66,8949.29,8769.23,8447.68,8153.57,8134.95,7852.42,7780.85,8028.515833,385368.76
NSW,2016/5/26,4,0,12.9,20.2,16.55,0.6,7700.37,7522.96,7368.91,7087.19,6839.88,6526.37,6310.81,6129.49,6000.85,6004.55,6105.79,6437.59,6815.55,7496.9,8114.59,8493.29,8844.84,8971.54,8895.7,8829.86,8869.53,8958.09,8934.12,8849.94,8786.91,8614.02,8480.53,8397.56,8390.16,8368.35,8291.74,8339.91,8436.04,8615.59,8904.42,9437.6,9909.25,9873.14,9702.06,9454.45,9169.84,9011.2,8850.39,8527.93,8262.32,8222.79,7973.46,7861.45,8166.454583,391989.82
NSW,2016/5/27,5,0,12.8,18.6,15.7,0.2,7813.05,7624.14,7440.57,7214.06,6976.7,6641.64,6427.51,6222.11,6104.69,6105.62,6203.95,6487.1,6883.67,7556.77,8201.91,8639.06,8885.63,8875.72,8637.54,8571.57,8449.18,8359.13,8261.99,8165.07,8078.05,7926.33,7903.65,7867.77,7858.74,7851.88,7911.9,7911.2,8140.16,8340.03,8772.68,9339.89,9774.66,9752.36,9611,9409.08,9156.73,8994.63,8772.15,8553.21,8324.1,8327.88,8137.11,8132.85,8033.25875,385596.42
NSW,2016/5/28,6,0,9.8,14.8,12.3,2.1,8078.91,7925.91,7618.75,7318.47,7162.93,6850.85,6588.19,6373.07,6244.99,6186.71,6235.54,6349.12,6496.91,6842.61,7182.3,7525.2,8003.12,8351.41,8653.2,8975.96,8995.65,8984.43,8875.12,8735.37,8711.88,8622.65,8492.72,8408.24,8290,8147.29,8040.11,8030.55,8113.4,8389.75,8776.91,9318.42,9751.75,9671.79,9475.09,9283,9065.12,8868.07,8796.68,8604.56,8460.63,8388.01,8207.76,8092.35,8095.030208,388561.45
NSW,2016/5/29,7,0,9.2,19.3,14.25,0.1,7937.24,7650.75,7438.12,7169.03,6961.58,6644.36,6421.39,6283.03,6237.22,6201.77,6242.52,6296.79,6438.24,6709.81,6927.7,7262.4,7679.58,8124.81,8290.1,8390.7,8285.13,8136.66,7951.22,7720.25,7580.45,7472.03,7344.32,7262.2,7234.82,7270.44,7308.53,7454.36,7664.27,8023.18,8547.15,9180.42,9799.38,9914.2,9810.15,9612.14,9395.09,9310.77,9097.95,8883.64,8621.5,8391.11,8061.82,7939.69,7803.750208,374580.01
NSW,2016/5/30,1,0,7.3,19.9,13.6,0,7722.73,7581.09,7346.07,7223.63,7041.79,6750.06,6532.17,6362.36,6317.23,6340.21,6482.72,6920.8,7394.22,8264.91,9125.81,9706.21,10177.76,10108.58,9834.98,9727.27,9554.27,9358.75,9090.94,8861.69,8659.02,8542.97,8492.81,8405.12,8371.52,8399.12,8382.03,8480.61,8670.89,9017.89,9484.68,10345.05,11022.03,11100.67,10958.75,10667.59,10424.81,10174.98,10032.14,9616.81,9311.97,9104.31,8760.74,8561.96,8725.306667,418814.72
NSW,2016/5/31,2,0,8.7,17.5,13.1,0,8430.79,8210.52,8009.44,7844.86,7616.22,7217.23,6992.89,6816.61,6708.84,6693.23,6817.57,7166.96,7611.18,8387.03,9234.95,9781.5,10223.42,10212.52,10001.95,9787.91,9552.18,9291.76,9088.54,8887.22,8773.94,8798,8803.24,8881.7,8907.13,8868.07,8861.54,8801.01,9032.17,9322.93,9819.37,10411.82,10892.26,10875.96,10737.72,10469.64,10202.6,9930.14,9684.57,9396.19,8983.68,8874.87,8503.98,8382.87,8891.681667,426800.72
NSW,2016/6/1,3,0,10.9,17.9,14.4,35.6,8218.58,7995.28,7795.73,7645.59,7395.69,7013.62,6755.98,6622,6520.92,6525.45,6607.83,6906.79,7301.86,8012.3,8685.03,9136.1,9439.11,9454.89,9284.04,9241.09,9092.04,8982.36,8830.58,8723.61,8676.25,8659.13,8601.94,8611,8634.63,8689.3,8720.03,8719.75,8905.87,9158.97,9576.85,10187.68,10571.67,10524.36,10386.74,10075.35,9908.32,9740.49,9454.53,9282.2,8992.9,8915.84,8533.66,8387.68,8627.116875,414101.61
NSW,2016/6/2,4,0,11.1,19.1,15.1,2.2,8250.83,8053.6,7856.35,7657.58,7448.75,7110.25,6856.55,6694.72,6551.48,6550.04,6623.65,6945.21,7341.28,8088.03,8806.21,9261.13,9520.97,9410.91,9185.84,9074.28,8946.93,8777.18,8620.89,8508.84,8390.84,8360.88,8344.83,8315.28,8382.99,8389.72,8367.34,8445.08,8628.61,8850.02,9224.32,9899.76,10279.53,10283.48,10231.53,9972.54,9732.31,9609.42,9461.5,9149.71,8858.09,8754.5,8407.33,8306.65,8516.411667,408787.76
NSW,2016/6/3,5,0,11.7,18.3,15,0,8200.57,7966.47,7807.31,7591.67,7372.77,7041.91,6801.37,6559.63,6495.21,6503.72,6562.37,6850.13,7206.66,7931.56,8639.28,9068.92,9373.45,9395.15,9256.97,9174.99,9172.96,9042.71,8944.78,8884.09,8845.33,8837.29,8811.68,8744.54,8721.06,8707.02,8645.35,8647.18,8831.05,9037.25,9408.93,9865.53,10100.42,9949.47,9788.34,9507.96,9227.57,9089.38,8915.82,8684.45,8484.63,8504.67,8332.24,8284.41,8496.17125,407816.22
NSW,2016/6/4,6,0,13.3,21.1,17.2,89,8202.43,8004.55,7781.86,7587.02,7329.68,6954.92,6624.08,6448.94,6292.54,6245.64,6243.3,6342.62,6446.91,6716.57,6996.98,7242.26,7767.58,8212.36,8576.65,8886.95,9015.43,9113.59,9130.16,9116.77,8937.86,8774.88,8686.61,8627.96,8590.04,8532.09,8480.19,8512.19,8591.86,8749.35,8989.25,9262.43,9429.86,9345.54,9117.31,8827.74,8622.01,8451.71,8273.3,8110.72,7972.58,7999.13,7876.98,7826.86,8080.588333,387868.24
NSW,2016/6/5,7,0,16.3,19.7,18,125.8,7718.61,7464.55,7252.78,7094.45,6863.57,6560.41,6331.42,6196.12,6154.33,6059.86,6076.3,6081.49,6162.64,6324.24,6525.98,6808.44,7111.53,7564.72,7968.81,8287.49,8431.16,8597.37,8618.74,8616.23,8655.24,8710.81,8640.97,8640.98,8547.07,8534.36,8634.71,8629.84,8709.15,8980.7,9276.38,9568.51,9802.31,9706.92,9513.25,9204.47,8942.83,8750.19,8561.4,8380.06,8130.42,8004.95,7742.54,7679.07,7933.716042,380818.37
NSW,2016/6/6,1,0,13.7,18.4,16.05,67.2,7409.49,7208.28,7007.59,6851.04,6627.12,6359.6,6168.61,6058.99,6026.08,6065.16,6177.08,6557.37,6902.5,7632.76,8326.29,8772.09,9088.06,9200.84,9179.3,9209.31,9138.75,9067.58,8993.98,8912,8851.48,8807.84,8711.99,8653.01,8572.64,8515.59,8517.54,8540.04,8693.45,8976.01,9378.31,10084.1,10603.14,10559,10486.96,10181.29,9933.21,9713.77,9485.41,9159.91,8841.63,8791.86,8425.28,8245.16,8409.760208,403668.49
NSW,2016/6/7,2,0,11.3,19.9,15.6,0.3,8120.69,7916.02,7760.13,7557.06,7303.7,6951.33,6672.11,6496.32,6414.68,6376.76,6506.67,6831.54,7265.48,8024.69,8765.47,9169.82,9474.75,9407.5,9269.11,9174.94,8980.34,8810.96,8689.62,8643.42,8586.54,8568.86,8526.76,8519.84,8549.06,8600.58,8627.16,8689.23,8884.57,9166.61,9618.69,10226.02,10663.23,10652.19,10509.7,10284.65,10039.71,9827.28,9612.44,9301.87,8990.16,8884.54,8624.61,8431.39,8603.516667,412968.8
NSW,2016/6/8,3,0,10.9,20.7,15.8,0,8261.82,7991.78,7780.54,7593.47,7413.66,7066.27,6813.94,6563.8,6461.18,6459.44,6591.11,6901.54,7291.69,8036.01,8735.28,9210.91,9502.76,9418.99,9152.55,8993.85,8818.37,8705.57,8543.49,8396.18,8284.66,8151.44,8163.45,8142.24,8147.9,8117.83,8093.55,8175.75,8377.33,8587.41,9033.29,9604.98,10162.82,10142.13,10000.72,9788.3,9629.56,9364.73,9170.31,8908.3,8556.48,8467.09,8149.03,8040.23,8374.244375,401963.73
NSW,2016/6/9,4,0,13.8,22,17.9,0.8,7923.17,7741.66,7555.02,7345.11,7096.41,6742.86,6487.79,6292.26,6179.67,6177.65,6251.58,6611.42,6901.58,7638.59,8269.39,8641.94,8874.17,8872.53,8743.16,8699.62,8642.72,8510.7,8411.18,8252.2,8192.77,8154.49,8119.8,8047.72,8045.2,8061.47,8096.69,8096.28,8230.88,8465.77,8767.94,9252.9,9670.84,9654.1,9538.77,9321.6,9164.46,8968.14,8799.76,8544.3,8232.13,8266.2,8010.59,7936.21,8093.778958,388501.39
NSW,2016/6/10,5,0,13.1,21.4,17.25,0,7863.77,7695.85,7459.69,7245.86,7102.68,6779.25,6513.56,6320.57,6225.04,6265.27,6315.94,6648.42,7048.27,7739.62,8372.59,8778.08,9021.38,9042.87,8834.28,8734.11,8603.15,8509.38,8420.4,8283.38,8138.55,8084.92,8044.97,7967.76,8015.13,7984.8,8005.97,8008.93,8247.24,8406.83,8731.89,9194.65,9469.29,9448.12,9266.68,9077.51,8954.27,8791.04,8693.71,8481.6,8252.81,8336.26,8167.94,8067.7,8076.29125,387661.98
NSW,2016/6/11,6,0,10.1,19.8,14.95,0,8096.87,7890.83,7710.78,7455.09,7218.21,6875.59,6557.96,6329.48,6203.43,6143.27,6209.73,6287.83,6416.83,6725.07,6960.73,7302.67,7689.79,8024.58,8150.41,8186.15,8033.02,7905.16,7763.89,7567,7375.63,7268.14,7252.6,7161.52,7194.1,7173.58,7216.18,7378.27,7567.24,7845,8355.25,8859,9267.59,9293.55,9198.95,8986.17,8858.55,8720.56,8615.55,8505.95,8339.32,8341.86,8135.61,8007.62,7679.628333,368622.16
NSW,2016/6/12,7,0,7.9,18.1,13,0,7905.63,7625.42,7442.36,7257.43,6993.29,6752.04,6542.61,6415.74,6324.56,6281.18,6308.59,6431.64,6551.65,6764.42,7000.08,7348.94,7807.66,8237.77,8493.81,8526.16,8514.3,8358.88,8161.59,7928.75,7721.98,7638.27,7451.22,7404.3,7329.91,7360.45,7354.14,7499.41,7708.93,8080.75,8588.25,9130.45,9628.44,9661.81,9588.14,9399.75,9223.17,9140.61,9025.04,8828.37,8663.22,8506.95,8300.47,8223.43,7863.165833,377431.96
NSW,2016/6/13,1,1,8.5,20.3,14.4,0,8008.21,7748.46,7553.94,7290.67,7063.53,6798.03,6580.05,6418.24,6349.03,6371.99,6401.08,6485.02,6671.92,6945.71,7187.2,7393.11,7827.8,8238.88,8461.99,8592.89,8583.45,8461.9,8195.6,7957.02,7825.33,7720.07,7581.05,7462.73,7428.72,7514.56,7552.6,7648.32,7873.94,8206.34,8747.8,9528.41,10014.44,10042.85,9882.62,9620.33,9446.69,9210.96,9025.85,8747.29,8553.52,8432.34,8158.37,8077.75,7956.0125,381888.6
